縣市名稱,測站名稱,經度,緯度,高度,創站日期(~截止日期),地址,下載網址1(不含日期),下載網址2(高度)
桃園市 (TaoyuanCity),桃園 (Taoyuan),121.3231,24.9924,105m,2008/01/01~,桃園市桃園區成功路二段144號(桃園高級農工職業學校校園內),https://e-service.cwb.gov.tw/HistoryDataQuery/DayDataController.do?command=viewMain&station=C0C480&stname=%25E6%25A1%2583%25E5%259C%2592&datepicker=,&altitude=105m
桃園市 (TaoyuanCity),八德 (Bade),121.2832,24.9287,157m,2011/12/01~,桃園市八德區興仁里中山路94號(八德國民小學校園內),https://e-service.cwb.gov.tw/HistoryDataQuery/DayDataController.do?command=viewMain&station=C0C490&stname=%25E5%2585%25AB%25E5%25BE%25B7&datepicker=,&altitude=157m
桃園市 (TaoyuanCity),平鎮 (Pingjhen),121.2146,24.8975,208m,2007/10/11~,桃園市平鎮區中豐路山頂段375巷45號(山豐國民小學校園內),https://e-service.cwb.gov.tw/HistoryDataQuery/DayDataController.do?command=viewMain&station=C0C650&stname=%25E5%25B9%25B3%25E9%258E%25AE&datepicker=,&altitude=208m
桃園市 (TaoyuanCity),楊梅 (Yangmei),121.1430,24.9123,176m,2013/06/30~,桃園市楊梅區金華街100號(楊心國小),https://e-service.cwb.gov.tw/HistoryDataQuery/DayDataController.do?command=viewMain&station=C0C660&stname=%25E6%25A5%258A%25E6%25A2%2585&datepicker=,&altitude=176m
桃園市 (TaoyuanCity),龍潭 (Longtan),121.2213,24.8700,250m,2014/03/17~,桃園市龍潭區中興路726號（龍潭消防分隊）,https://e-service.cwb.gov.tw/HistoryDataQuery/DayDataController.do?command=viewMain&station=C0C670&stname=%25E9%25BE%258D%25E6%25BD%25AD&datepicker=,&altitude=250m
桃園市 (TaoyuanCity),龜山 (Guishan),121.3865,25.0284,228m,2017/3/28~,桃園市龜山區文化一路250號(國立體育大學田徑場),https://e-service.cwb.gov.tw/HistoryDataQuery/DayDataController.do?command=viewMain&station=C0C680&stname=%25E9%25BE%259C%25E5%25B1%25B1&datepicker=,&altitude=228m
桃園市 (TaoyuanCity),中壢 (Zhongli),121.2563,24.9776,151m,2017/12/27~,桃園市中壢區成章四街120號(內壢高中樓頂),https://e-service.cwb.gov.tw/HistoryDataQuery/DayDataController.do?command=viewMain&station=C0C700&stname=%25E4%25B8%25AD%25E5%25A3%25A2&datepicker=,&altitude=151m
桃園市 (TaoyuanCity),大溪永福 (Yongfu Daxi),121.3249,24.8929,143m,2018/12/26~,桃園市大溪區信義路1165號（永福國小）,https://e-service.cwb.gov.tw/HistoryDataQuery/DayDataController.do?command=viewMain&station=C0C710&stname=%25E5%25A4%25A7%25E6%25BA%25AA%25E6%25B0%25B8%25E7%25A6%258F&datepicker=,&altitude=143m
桃園市 (TaoyuanCity),竹圍 (JHUWEI),121.2398,25.1126,21m,2022/3/9~,桃園市大園區沙崙段沙崙小號00719-000建號(竹圍第一機動巡邏隊樓頂),https://e-service.cwb.gov.tw/HistoryDataQuery/DayDataController.do?command=viewMain&station=C0C720&stname=%25E7%25AB%25B9%25E5%259C%258D&datepicker=,&altitude=21m
桃園市 (TaoyuanCity),中大臨海站 (JHONGDA COASTAL),121.0085,24.9661,5m,2022/3/9~,桃園市新屋區蚵殼港段深圳小段52-41號土地(中央大學臨海工作站),https://e-service.cwb.gov.tw/HistoryDataQuery/DayDataController.do?command=viewMain&station=C0C730&stname=%25E4%25B8%25AD%25E5%25A4%25A7%25E8%2587%25A8%25E6%25B5%25B7%25E7%25AB%2599&datepicker=,&altitude=5m
桃園市 (TaoyuanCity),觀音工業區 (GUANYIN INDUSTRIAL),121.1148,25.0647,5.3m,2022/3/9~,桃園市觀音區經建七路5號(觀音工業區汙水處理廠迴流汙泥站機房樓頂),https://e-service.cwb.gov.tw/HistoryDataQuery/DayDataController.do?command=viewMain&station=C0C740&stname=%25E8%25A7%2580%25E9%259F%25B3%25E5%25B7%25A5%25E6%25A5%25AD%25E5%258D%2580&datepicker=,&altitude=5.3m
桃園市 (TaoyuanCity),新興坑尾 (Sinsingkengwei),121.0971,25.0061,72m,2022/12/26~,桃園市觀音區文化路石橋段453號,https://e-service.cwb.gov.tw/HistoryDataQuery/DayDataController.do?command=viewMain&station=C0C750&stname=%25E6%2596%25B0%25E8%2588%2588%25E5%259D%2591%25E5%25B0%25BE&datepicker=,&altitude=72m
桃園市 (TaoyuanCity),觀音 (Guanyin),121.1533,25.0270,72m,2007/06/21~,桃園市觀音區廣福里10-42號(逸福農場),https://e-service.cwb.gov.tw/HistoryDataQuery/DayDataController.do?command=viewMain&station=C0C590&stname=%25E8%25A7%2580%25E9%259F%25B3&datepicker=,&altitude=72m
桃園市 (TaoyuanCity),蘆竹 (Luzhu),121.2657,25.0842,19m,2011/12/01~,桃園市蘆竹區坑口里14鄰旁,https://e-service.cwb.gov.tw/HistoryDataQuery/DayDataController.do?command=viewMain&station=C0C620&stname=%25E8%2598%2586%25E7%25AB%25B9&datepicker=,&altitude=19m
桃園市 (TaoyuanCity),大溪 (Dasi),121.2655,24.8828,209m,2007/10/11~,桃園市大溪區員林路2段450號(員樹林國小校園內),https://e-service.cwb.gov.tw/HistoryDataQuery/DayDataController.do?command=viewMain&station=C0C630&stname=%25E5%25A4%25A7%25E6%25BA%25AA&datepicker=,&altitude=209m
桃園市 (TaoyuanCity),水尾 (Shueiwei),121.0871,24.9400,106m,1987/06/01~,桃園市楊梅區豐野里1鄰151號(富崗水尾工作站內),https://e-service.cwb.gov.tw/HistoryDataQuery/DayDataController.do?command=viewMain&station=C1C510&stname=%25E6%25B0%25B4%25E5%25B0%25BE&datepicker=,&altitude=106m
桃園市 (TaoyuanCity),蘆竹 (Lujhu) (撤銷站),121.2707,25.0859,24m,2007/04/01~2011/11/30,桃園市蘆竹區,https://e-service.cwb.gov.tw/HistoryDataQuery/DayDataController.do?command=viewMain&station=C1C620&stname=%25E8%2598%2586%25E7%25AB%25B9&datepicker=,&altitude=24m
桃園市 (TaoyuanCity),八德 (Bade) (撤銷站),121.2915,24.9270,180m,1987/06/01~2011/11/30,桃園市八德區興仁里中山路94號(八德國民小學校園內),https://e-service.cwb.gov.tw/HistoryDataQuery/DayDataController.do?command=viewMain&station=C1C490&stname=%25E5%2585%25AB%25E5%25BE%25B7&datepicker=,&altitude=180m
桃園市 (TaoyuanCity),楊梅 (Yangmei) (撤銷站),121.1482,24.9209,187m,1987/06/01~2011/11/30,桃園市楊梅區高山里11鄰梅高路838號(楊梅高中旁),https://e-service.cwb.gov.tw/HistoryDataQuery/DayDataController.do?command=viewMain&station=C1C500&stname=%25E6%25A5%258A%25E6%25A2%2585&datepicker=,&altitude=187m
桃園市 (TaoyuanCity),龜山 (Gueishan) (撤銷站),121.3757,25.0303,177m,2007/10/13~2017/3/22,桃園市龜山區舊路里振興路1169號(大埔國小校園內),https://e-service.cwb.gov.tw/HistoryDataQuery/DayDataController.do?command=viewMain&station=C0C640&stname=%25E9%25BE%259C%25E5%25B1%25B1&datepicker=,&altitude=177m
桃園市 (TaoyuanCity),龍潭 (Longtan) (撤銷站),121.2164,24.8567,234m,2007/03/20~2014/03/16,桃園市龍潭區神龍路346號(雙龍國民小學校園內),https://e-service.cwb.gov.tw/HistoryDataQuery/DayDataController.do?command=viewMain&station=C0C610&stname=%25E9%25BE%258D%25E6%25BD%25AD&datepicker=,&altitude=234m
桃園市 (TaoyuanCity),楊梅 (Yangmei) (撤銷站),121.1482,24.9208,181m,2011/12/01~2013/06/29,桃園市楊梅區高山里11鄰梅高路838號(楊梅高中校門口對面空地),https://e-service.cwb.gov.tw/HistoryDataQuery/DayDataController.do?command=viewMain&station=C0C500&stname=%25E6%25A5%258A%25E6%25A2%2585&datepicker=,&altitude=181m
桃園市 (TaoyuanCity),中壢 (Zhongli) (撤銷站),121.1852,24.9675,151m,2007/10/01~2017/12/20,桃園市中壢區五權里(中央大學校園內),https://e-service.cwb.gov.tw/HistoryDataQuery/DayDataController.do?command=viewMain&station=C0C520&stname=%25E4%25B8%25AD%25E5%25A3%25A2&datepicker=,&altitude=151m
桃園市 (TaoyuanCity),大園 (Dayuan) (撤銷站),121.2259,25.0477,46m,2008/01/01~2022/04/07,桃園市大園區埔心里25鄰中正東路1段189巷35號(埔心國民小學),https://e-service.cwb.gov.tw/HistoryDataQuery/DayDataController.do?command=viewMain&station=C0C540&stname=%25E5%25A4%25A7%25E5%259C%2592&datepicker=,&altitude=46m
桃園市 (TaoyuanCity),新屋 (Sinwu) (撤銷站),121.0475,25.0075,5m,2008/01/01~2014/09/27,桃園市新屋區東興路二段946號,https://e-service.cwb.gov.tw/HistoryDataQuery/DayDataController.do?command=viewMain&station=C0C570&stname=%25E6%2596%25B0%25E5%25B1%258B&datepicker=,&altitude=5m
桃園市 (TaoyuanCity),新屋 (Sinwu) (撤銷站),121.1068,24.9712,92m,1987/06/01~2011/09/21,桃園市新屋區新屋里(衛生署桃園醫院新屋分院北面停車場邊),https://e-service.cwb.gov.tw/HistoryDataQuery/DayDataController.do?command=viewMain&station=C0C450&stname=%25E6%2596%25B0%25E5%25B1%258B&datepicker=,&altitude=92m
新竹市 (HsinchuCity),新竹市東區 (Dongqu Hsinshu City),120.9869,24.7986,65m,2014/09/29~,新竹市東區光復路二段321號（工研院光復院區6館）,https://e-service.cwb.gov.tw/HistoryDataQuery/DayDataController.do?command=viewMain&station=C0D660&stname=%25E6%2596%25B0%25E7%25AB%25B9%25E5%25B8%2582%25E6%259D%25B1%25E5%258D%2580&datepicker=,&altitude=65m
新竹市 (HsinchuCity),海天一線 (HAITIANYISIAN),120.9144,24.8319,23m,2022/3/9~,新竹市北區(海天一線看海公園),https://e-service.cwb.gov.tw/HistoryDataQuery/DayDataController.do?command=viewMain&station=C0D670&stname=%25E6%25B5%25B7%25E5%25A4%25A9%25E4%25B8%2580%25E7%25B7%259A&datepicker=,&altitude=23m
新竹市 (HsinchuCity),香山濕地 (SIANGSHAN WETLAND),120.9149,24.7835,24m,2022/3/9~,新竹市香山區西濱路三段500巷17號,https://e-service.cwb.gov.tw/HistoryDataQuery/DayDataController.do?command=viewMain&station=C0D680&stname=%25E9%25A6%2599%25E5%25B1%25B1%25E6%25BF%2595%25E5%259C%25B0&datepicker=,&altitude=24m
新竹市 (HsinchuCity),香山 (Siangshan) (撤銷站),120.9054,24.7468,15m,2007/10/12~2021/12/29,新竹市香山區長興街路旁,https://e-service.cwb.gov.tw/HistoryDataQuery/DayDataController.do?command=viewMain&station=C0D570&stname=%25E9%25A6%2599%25E5%25B1%25B1&datepicker=,&altitude=15m
新竹縣 (HsinchuCounty),新竹 (HSINCHU),121.0142,24.8278,26.9m,1991/07/01~,新竹縣竹北市北崙里3鄰光明五街60號,https://e-service.cwb.gov.tw/HistoryDataQuery/DayDataController.do?command=viewMain&station=467571&stname=%25E6%2596%25B0%25E7%25AB%25B9&datepicker=,&altitude=26.9m
新竹縣 (HsinchuCounty),梅花 (Meihua),121.2085,24.6783,523m,1987/06/01~,新竹縣尖石鄉梅花村1鄰11號(梅花國小校園內),https://e-service.cwb.gov.tw/HistoryDataQuery/DayDataController.do?command=viewMain&station=C0D360&stname=%25E6%25A2%2585%25E8%258A%25B1&datepicker=,&altitude=523m
新竹縣 (HsinchuCounty),關西 (Guanxi),121.1739,24.7982,146m,2008/01/01~,新竹縣關西鎮北斗里北門口41號(關西國中校園內),https://e-service.cwb.gov.tw/HistoryDataQuery/DayDataController.do?command=viewMain&station=C0D390&stname=%25E9%2597%259C%25E8%25A5%25BF&datepicker=,&altitude=146m
新竹縣 (HsinchuCounty),峨眉 (Emei),121.0171,24.6905,87m,2011/12/01~,新竹縣峨眉鄉31541峨眉村峨眉街54號(峨眉國中校園內),https://e-service.cwb.gov.tw/HistoryDataQuery/DayDataController.do?command=viewMain&station=C0D430&stname=%25E5%25B3%25A8%25E7%259C%2589&datepicker=,&altitude=87m
新竹縣 (HsinchuCounty),打鐵坑 (Datiekeng),121.1507,24.8496,223m,2008/01/01~,新竹縣新埔鎮新北里8鄰大北坑28號旁,https://e-service.cwb.gov.tw/HistoryDataQuery/DayDataController.do?command=viewMain&station=C0D480&stname=%25E6%2589%2593%25E9%2590%25B5%25E5%259D%2591&datepicker=,&altitude=223m
新竹縣 (HsinchuCounty),橫山 (Hengshan),121.1169,24.7111,227m,2007/03/08~,新竹縣橫山鄉橫山村橫山段426-6地號上,https://e-service.cwb.gov.tw/HistoryDataQuery/DayDataController.do?command=viewMain&station=C0D540&stname=%25E6%25A9%25AB%25E5%25B1%25B1&datepicker=,&altitude=227m
新竹縣 (HsinchuCounty),雪霸 (Xueba),121.1160,24.5269,1956m,2007/06/23~,新竹縣五峰鄉桃山村民石380號(雪霸農場內),https://e-service.cwb.gov.tw/HistoryDataQuery/DayDataController.do?command=viewMain&station=C0D550&stname=%25E9%259B%25AA%25E9%259C%25B8&datepicker=,&altitude=1956m
新竹縣 (HsinchuCounty),竹東 (Zhudong),121.0578,24.7671,147m,2008/01/01~,新竹縣竹東鎮二重國民小學校園內,https://e-service.cwb.gov.tw/HistoryDataQuery/DayDataController.do?command=viewMain&station=C0D560&stname=%25E7%25AB%25B9%25E6%259D%25B1&datepicker=,&altitude=147m
新竹縣 (HsinchuCounty),寶山 (Baoshan),121.0251,24.7350,120m,2007/10/14~,新竹縣寶山鄉新湖路280號旁,https://e-service.cwb.gov.tw/HistoryDataQuery/DayDataController.do?command=viewMain&station=C0D580&stname=%25E5%25AF%25B6%25E5%25B1%25B1&datepicker=,&altitude=120m
新竹縣 (HsinchuCounty),新豐 (Sinfong),120.9772,24.8706,143m,2007/10/01~,新竹縣新豐鄉松柏村康和路199號(小叮噹科學主題樂園),https://e-service.cwb.gov.tw/HistoryDataQuery/DayDataController.do?command=viewMain&station=C0D590&stname=%25E6%2596%25B0%25E8%25B1%2590&datepicker=,&altitude=143m
新竹縣 (HsinchuCounty),湖口 (Hukou),121.0436,24.9047,97m,2013/09/10~,新竹縣湖口鄉信勢村三鄰成功路109號(湖口消防分隊),https://e-service.cwb.gov.tw/HistoryDataQuery/DayDataController.do?command=viewMain&station=C0D650&stname=%25E6%25B9%2596%25E5%258F%25A3&datepicker=,&altitude=97m
新竹縣 (HsinchuCounty),外湖 (WAIHU),120.9687,24.9177,20m,2022/3/9~,新竹縣新豐鄉新豐段00369-000建號(外湖守望哨樓頂),https://e-service.cwb.gov.tw/HistoryDataQuery/DayDataController.do?command=viewMain&station=C0D690&stname=%25E5%25A4%2596%25E6%25B9%2596&datepicker=,&altitude=20m
新竹縣 (HsinchuCounty),新埔 (Sinpu),121.0383,24.8474,65m,1987/06/01~,新竹縣新埔鎮下寮里43號義民廟右方路旁,https://e-service.cwb.gov.tw/HistoryDataQuery/DayDataController.do?command=viewMain&station=C1D380&stname=%25E6%2596%25B0%25E5%259F%2594&datepicker=,&altitude=65m
新竹縣 (HsinchuCounty),鳥嘴山 (Niaozueishan),121.2838,24.7190,839m,1987/06/01~,新竹縣尖石鄉新樂村復興礦場,https://e-service.cwb.gov.tw/HistoryDataQuery/DayDataController.do?command=viewMain&station=C1D400&stname=%25E9%25B3%25A5%25E5%2598%25B4%25E5%25B1%25B1&datepicker=,&altitude=839m
新竹縣 (HsinchuCounty),白蘭 (Bailan),121.0799,24.5793,1290m,1987/06/01~,新竹縣五峰鄉桃山村,https://e-service.cwb.gov.tw/HistoryDataQuery/DayDataController.do?command=viewMain&station=C1D410&stname=%25E7%2599%25BD%25E8%2598%25AD&datepicker=,&altitude=1290m
新竹縣 (HsinchuCounty),太閣南 (Taigenan),121.1605,24.6328,1279m,1987/06/01~,新竹縣五峰鄉羅山工作站後方山頂羅山瞭望台旁,https://e-service.cwb.gov.tw/HistoryDataQuery/DayDataController.do?command=viewMain&station=C1D420&stname=%25E5%25A4%25AA%25E9%2596%25A3%25E5%258D%2597&datepicker=,&altitude=1279m
新竹縣 (HsinchuCounty),飛鳳山 (Fei Feng Mountain),121.1191,24.7664,462m,2011/09/27~,新竹縣芎林鄉王爺坑段83-7號地,https://e-service.cwb.gov.tw/HistoryDataQuery/DayDataController.do?command=viewMain&station=C1D630&stname=%25E9%25A3%259B%25E9%25B3%25B3%25E5%25B1%25B1&datepicker=,&altitude=462m
新竹縣 (HsinchuCounty),外坪(五指山) (Waiping(Wuzhihshan)),121.0909,24.6444,718m,2011/09/27~,新竹縣北埔鄉大坪段內大坪小段36-54號地,https://e-service.cwb.gov.tw/HistoryDataQuery/DayDataController.do?command=viewMain&station=C1D640&stname=%25E5%25A4%2596%25E5%259D%25AA(%25E4%25BA%2594%25E6%258C%2587%25E5%25B1%25B1)&datepicker=,&altitude=718m
新竹縣 (HsinchuCounty),湖口 (Hukou) (撤銷站),121.0440,24.9093,104m,1987/06/01~2011/11/30,新竹縣湖口鄉德盛村98-8號(湖口農田水利會內),https://e-service.cwb.gov.tw/HistoryDataQuery/DayDataController.do?command=viewMain&station=C1D370&stname=%25E6%25B9%2596%25E5%258F%25A3&datepicker=,&altitude=104m
新竹縣 (HsinchuCounty),峨眉 (Emei) (撤銷站),121.0170,24.6904,100m,1987/06/01~2011/11/30,新竹縣峨眉鄉峨眉村峨眉街54號(峨眉國中校園內),https://e-service.cwb.gov.tw/HistoryDataQuery/DayDataController.do?command=viewMain&station=C1D430&stname=%25E5%25B3%25A8%25E7%259C%2589&datepicker=,&altitude=100m
苗栗縣 (MiaoliCounty),竹南 (Jhunan),120.8888,24.7089,19m,1987/06/01~,苗栗縣竹南鎮大埔里仁愛路1092號(竹南鎮大埔國民小學內),https://e-service.cwb.gov.tw/HistoryDataQuery/DayDataController.do?command=viewMain&station=C0E420&stname=%25E7%25AB%25B9%25E5%258D%2597&datepicker=,&altitude=19m
苗栗縣 (MiaoliCounty),南庄 (Nanzhuang),121.0002,24.6017,258m,1987/06/01~,苗栗縣南庄鄉東村文化路3號(南庄國小校園內),https://e-service.cwb.gov.tw/HistoryDataQuery/DayDataController.do?command=viewMain&station=C0E430&stname=%25E5%258D%2597%25E5%25BA%2584&datepicker=,&altitude=258m
苗栗縣 (MiaoliCounty),大湖 (Dahu),120.8708,24.4149,320m,2011/11/01~,苗栗縣大湖鄉大寮村5鄰竹高屋34-1號附近,https://e-service.cwb.gov.tw/HistoryDataQuery/DayDataController.do?command=viewMain&station=C0E520&stname=%25E5%25A4%25A7%25E6%25B9%2596&datepicker=,&altitude=320m
苗栗縣 (MiaoliCounty),後龍 (Houlong),120.7839,24.6064,32m,2011/11/01~,苗栗縣後龍鎮後龍溪橋旁高地,https://e-service.cwb.gov.tw/HistoryDataQuery/DayDataController.do?command=viewMain&station=C0E540&stname=%25E5%25BE%258C%25E9%25BE%258D&datepicker=,&altitude=32m
苗栗縣 (MiaoliCounty),明德 (Mingde),120.8854,24.5834,84m,2011/11/01~,苗栗縣頭屋鄉明德水庫水利工作站屋頂上,https://e-service.cwb.gov.tw/HistoryDataQuery/DayDataController.do?command=viewMain&station=C0E550&stname=%25E6%2598%258E%25E5%25BE%25B7&datepicker=,&altitude=84m
苗栗縣 (MiaoliCounty),通霄 (Tongxiao),120.7046,24.4718,40m,2011/11/01~,苗栗縣通霄鎮城北里1鄰13號(通霄鎮城中國民小學內),https://e-service.cwb.gov.tw/HistoryDataQuery/DayDataController.do?command=viewMain&station=C0E590&stname=%25E9%2580%259A%25E9%259C%2584&datepicker=,&altitude=40m
苗栗縣 (MiaoliCounty),馬都安 (Madu-an),120.9301,24.4512,850m,1990/07/01~,苗栗縣泰安鄉錦水村(由泰安開車約2小時瞭望台旁),https://e-service.cwb.gov.tw/HistoryDataQuery/DayDataController.do?command=viewMain&station=C0E610&stname=%25E9%25A6%25AC%25E9%2583%25BD%25E5%25AE%2589&datepicker=,&altitude=850m
苗栗縣 (MiaoliCounty),頭份 (Toufen),120.9122,24.6882,26m,2007/10/11~,苗栗縣頭份市中正路219號(苗栗縣頭份鎮頭份國小校園內),https://e-service.cwb.gov.tw/HistoryDataQuery/DayDataController.do?command=viewMain&station=C0E730&stname=%25E9%25A0%25AD%25E4%25BB%25BD&datepicker=,&altitude=26m
苗栗縣 (MiaoliCounty),造橋 (Zaoqiao),120.8647,24.6370,27m,2011/01/31~,苗栗縣造橋鄉造橋村14鄰3號(造橋國小),https://e-service.cwb.gov.tw/HistoryDataQuery/DayDataController.do?command=viewMain&station=C0E740&stname=%25E9%2580%25A0%25E6%25A9%258B&datepicker=,&altitude=27m
苗栗縣 (MiaoliCounty),苗栗 (Miaoli),120.8245,24.5645,62m,2011/02/21~,苗栗縣苗栗市中正路241號(建功國小),https://e-service.cwb.gov.tw/HistoryDataQuery/DayDataController.do?command=viewMain&station=C0E750&stname=%25E8%258B%2597%25E6%25A0%2597&datepicker=,&altitude=62m
苗栗縣 (MiaoliCounty),卓蘭 (Zhuolan),120.8244,24.3126,366m,2022/9/21~,苗栗縣卓蘭鎮中山路125-1號(卓蘭鎮圖書館樓頂),https://e-service.cwb.gov.tw/HistoryDataQuery/DayDataController.do?command=viewMain&station=C0E791&stname=%25E5%258D%2593%25E8%2598%25AD&datepicker=,&altitude=366m
苗栗縣 (MiaoliCounty),西湖 (Xihu),120.7485,24.5629,53m,2011/04/24~,苗栗縣西湖鄉二湖村2鄰22號(僑文國小),https://e-service.cwb.gov.tw/HistoryDataQuery/DayDataController.do?command=viewMain&station=C0E810&stname=%25E8%25A5%25BF%25E6%25B9%2596&datepicker=,&altitude=53m
苗栗縣 (MiaoliCounty),獅潭 (Shitan),120.9200,24.5391,220m,2011/09/22~,苗栗縣獅潭鄉新店村11鄰103-2號(獅潭鄉公所圖書館樓頂),https://e-service.cwb.gov.tw/HistoryDataQuery/DayDataController.do?command=viewMain&station=C0E820&stname=%25E7%258D%2585%25E6%25BD%25AD&datepicker=,&altitude=220m
苗栗縣 (MiaoliCounty),苑裡 (YUANLI),120.6530,24.4397,37m,2013/11/06~,苗栗縣苑裡鎮信義路1號(苑裡鎮公所),https://e-service.cwb.gov.tw/HistoryDataQuery/DayDataController.do?command=viewMain&station=C0E830&stname=%25E8%258B%2591%25E8%25A3%25A1&datepicker=,&altitude=37m
